"Id","OwnerId","IsDeleted","Name","nFORCE__Data__c","nFORCE__Icon__c","nFORCE__Parameters__c","nFORCE__Script_Resource_Eight__c","nFORCE__Script_Resource_Eleven__c","nFORCE__Script_Resource_Fifteen__c","nFORCE__Script_Resource_Five__c","nFORCE__Script_Resource_Four__c","nFORCE__Script_Resource_Fourteen__c","nFORCE__Script_Resource_Nine__c","nFORCE__Script_Resource_One__c","nFORCE__Script_Resource_Seven__c","nFORCE__Script_Resource_Six__c","nFORCE__Script_Resource_Ten__c","nFORCE__Script_Resource_Thirteen__c","nFORCE__Script_Resource_Three__c","nFORCE__Script_Resource_Twelve__c","nFORCE__Script_Resource_Two__c","nFORCE__Stylesheet_Resource_Eight__c","nFORCE__Stylesheet_Resource_Five__c","nFORCE__Stylesheet_Resource_Four__c","nFORCE__Stylesheet_Resource_Nine__c","nFORCE__Stylesheet_Resource_One__c","nFORCE__Stylesheet_Resource_Seven__c","nFORCE__Stylesheet_Resource_Six__c","nFORCE__Stylesheet_Resource_Ten__c","nFORCE__Stylesheet_Resource_Three__c","nFORCE__Stylesheet_Resource_Two__c","nFORCE__Type__c","nFORCE__View__c","nFORCE__lookupKey__c","nFORCE__Is_Angular__c","nFORCE__Is_Knockout__c","nFORCE__Is_Narrative__c"
"a17WD0000GYEHucYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42050958183119559","false","true","true"
"a17WD0000GYH7vLYQT","005al00000RVcKvAAL","false","LifeCycle.Payment_Structure_Summary","","","debug:true;group:loan;route:payment-structure","","","","","","","","LLC_BI__payment_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__payment_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;payment_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42051767809965534","false","true","false"
"a17WD0000GYH7vMYQT","005al00000RVcKvAAL","false","LifeCycle.Rate_Structure_Summary","","","debug:true;group:loan;route:rate-structure","","","","","","","","LLC_BI__rate_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__rate_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;rate_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42055586870038607","false","true","false"
"a17WD0000GYH7vNYQT","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: originalActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: assignedActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","42058970286664501","false","true","false"
"a17WD0000GYEHudYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42059618126401459","false","true","true"
"a17WD0000GYH7vOYQT","005al00000RVcKvAAL","false","Snapshot Credit Memo Widget","","","isDataSnapshot","","","","","","","","","","","","","","","","","","","","","","","","","","Angular","","42063541644219584","true","false","false"
"a17WD0000GYH7vPYQT","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42064744572753209","false","true","true"
"a17WD0000GYH7vQYQT","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","A lender or anyone in the credit process with the need to do so can add their commentary/recommendations in this section with formatting options to help make the text as meaningful as they would like.     We need to do this deal!","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42065901518237945","false","true","true"
"a17WD0000GYH7vRYQT","005al00000RVcKvAAL","false","LifeCycle.DebtSchedule","","","","","","","","LLC_BI__keymaster","","","LLC_BI__debt_schedule_app","","","","","LLC_BI__debt_schedule_models","","LLC_BI__debt_schedule_viewModel","","","","","","","","","","","Knockout","","42066628305224804","false","true","false"
"a17WD0000GYEHueYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42067274303062005","false","true","true"
"a17WD0000GYEHufYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42068025770207738","false","true","true"
"a17WD0000GYH7vSYQT","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42069132357181843","false","true","true"
"a17WD0000GYH7vTYQT","005al00000RVcKvAAL","false","LifeCycle.GlobalAnalysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;globalAnalysisPrintTemplate&#39; }&quot; /&gt;","42069791011567560","false","true","false"
"a17WD0000GYEHugYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42070028469399658","false","true","true"
"a17WD0000GYH7vUYQT","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42070635999876006","false","true","true"
"a17WD0000GYH7vVYQT","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","A lender or anyone in the credit process with the need to do so can add their commentary/recommendations in this section with formatting options to help make the text as meaningful as they would like.     We need to do this deal!","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42071021046475330","false","true","true"
"a17WD0000GYEHuhYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42075515717744859","false","true","true"
"a17WD0000GYH7vWYQT","005al00000RVcKvAAL","false","LifeCycle.Spread_Base","","","filterSpreadsByLoanId:true","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","","42077258399719892","false","true","false"
"a17WD0000GYH7vXYQT","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42077717645625766","false","true","true"
"a17WD0000GYH7vYYQT","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42078348680570659","false","true","true"
"a17WD0000GYH7vZYQT","005al00000RVcKvAAL","false","LifeCycle.Payment_Structure_Summary","","","debug:true;group:loan;route:payment-structure","","","","","","","","LLC_BI__payment_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__payment_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;payment_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42079446912907104","false","true","false"
"a17WD0000GYH7vaYQD","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42080564803550925","false","true","true"
"a17WD0000GYEHuiYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42083155614786264","false","true","true"
"a17WD0000GYH7vbYQD","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: originalActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: assignedActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","42084217278662171","false","true","false"
"a17WD0000GYH7vcYQD","005al00000RVcKvAAL","false","LifeCycle.Rate_Structure_Summary","","","debug:true;group:loan;route:rate-structure","","","","","","","","LLC_BI__rate_structure_summary_app","","","","","nFORCE__screen_models","","LLC_BI__rate_structure_summary_viewModel","","","","","LLC_BI__payment_calculator_css","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;rate_structure_summary&#39;}&quot;&gt;&lt;/div&gt;","42085905719982122","false","true","false"
"a17WD0000GYH7vdYQD","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42086879467424247","false","true","true"
"a17WD0000GYEHujYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42087857961812542","false","true","true"
"a17WD0000GYH7veYQD","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42089029646769466","false","true","true"
"a17WD0000GYH7vfYQD","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42089097659767520","false","true","true"
"a17WD0000GYH7vgYQD","005al00000RVcKvAAL","false","Default_Widget","","","","","","","","","","","nFORCE__default_widget_app","","","","","nFORCE__screen_models","","nFORCE__default_widget_viewModel","","","","","","","","","","","Knockout","<table border=""0"" cellpadding=""0"" cellspacing=""0""><tbody><tr><td colspan=""1"" rowspan=""1"">
			<pre>
<code>&lt;table class=&quot;table&quot;&gt;
   &lt;tr&gt;
      &lt;th&gt;Date&lt;/th&gt;
      &lt;th&gt;Assigned To&lt;/th&gt;
      &lt;th&gt;Actual Approver&lt;/th&gt;
      &lt;th&gt;Status&lt;/th&gt;
      &lt;th&gt;Comments&lt;/th&gt;
   &lt;/tr&gt;
   &lt;!--ko foreach: contextObject.approvalHistory--&gt; &lt;!-- ko foreach: steps --&gt; 
   &lt;tr&gt;
      &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; 
      &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.name&quot; /&gt; &lt;/td&gt;
      &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.name&quot; /&gt; &lt;/td&gt;
      &lt;td data-bind=&quot;text: status&quot; /&gt; 
      &lt;td data-bind=&quot;text: comments&quot; /&gt; 
   &lt;/tr&gt;
   &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;script&gt; function sortDates(a,b)
{if(a.theDate()&lt;b.theDate()){return -1; }else if(Date.parse(a.theDate())&gt; Date.parse(b.theDate())) {return 1; }else {return 0; } } &lt;/script&gt; 
&lt;/table&gt;</code></pre>
			</td></tr></tbody></table>","42091377734429148","false","true","false"
"a17WD0000GYH7vhYQD","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","A lender or anyone in the credit process with the need to do so can add their commentary/recommendations in this section with formatting options to help make the text as meaningful as they would like.     We need to do this deal!","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42094816607203106","false","true","true"
"a17WD0000GYEHukYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42095919695991333","false","true","true"
"a17WD0000GYH7viYQD","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42096206149165678","false","true","true"
"a17WD0000GYH7vjYQD","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","A lender or anyone in the credit process with the need to do so can add their commentary/recommendations in this section with formatting options to help make the text as meaningful as they would like.     We need to do this deal!","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42096346464265194","false","true","true"
"a17WD0000GYH7vkYQD","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42099608299679510","false","true","true"
"a17WD0000GYLGijYQH","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: originalActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: assignedActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","42101916498143012","false","true","false"
"a17WD0000GYLGikYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42102216277499035","false","true","true"
"a17WD0000GYLGilYQH","005al00000RVcKvAAL","false","Risk_Grade_Worksheet","","","readOnly:true;","","","","","","","","LLC_BI__risk_grade_worksheet_app","","","","","LLC_BI__risk_grade_worksheet_viewModel","","LLC_BI__risk_grade_models","","","","","LLC_BI__risk_grade_worksheet_css","","","","","","Knockout","&lt;div data-bind=&quot;template: {name: &#39;riskGradeWorksheet-template&#39;}&quot; /&gt;","42102783919619520","false","true","false"
"a17WD0000GYLGimYQH","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: originalActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.lastName&quot; /&gt;, &lt;span data-bind=&quot;text: assignedActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","42104880023338556","false","true","false"
"a17WD0000GYLGinYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42106427517493347","false","true","true"
"a17WD0000GYLGioYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","<p style="""">A lender or anyone in the credit process with the need to do so can add their commentary/recommendations in this section with formatting options to help make the text as meaningful as they would like.</p>

<p style=""""> </p>

<p style=""""><span style=""color: rgb(0, 96, 0); font-family: impact,charcoal,sans-serif; font-size: 24pt;"">We need to do this deal!</span></p>","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42106430984001698","false","true","true"
"a17WD0000GYEHulYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42106740097263942","false","true","true"
"a17WD0000GYEHumYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42107394870337440","false","true","true"
"a17WD0000GYEHunYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42109302200407473","false","true","true"
"a17WD0000GYLGipYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42109384573684231","false","true","true"
"a17WD0000GYLGiqYQH","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","A lender or anyone in the credit process with the need to do so can add their commentary/recommendations in this section with formatting options to help make the text as meaningful as they would like.     We need to do this deal!","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","42111245611372481","false","true","true"
